No,지역,지역,지역,규모,2020년 6월,2020년 6월
No,지역,지역,지역,규모,동(호)수,면적
No,지역,지역,지역,규모,동(호)수,천㎡
1,전국,전국,전국,합계,"""158,348""","""12,120"""
2,전국,전국,전국,20㎡이하,"""1,147""",13
3,전국,전국,전국,21~40㎡,"""8,136""",284
4,전국,전국,전국,41~60㎡,"""50,127""","""2,786"""
5,전국,전국,전국,61~85㎡,"""78,927""","""6,460"""
6,전국,전국,전국,86~100㎡,"""2,855""",276
7,전국,전국,전국,101~135㎡,"""13,974""","""1,621"""
8,전국,전국,전국,136~165㎡,"""2,357""",352
9,전국,전국,전국,166~198㎡,624,111
10,전국,전국,전국,198㎡초과,201,217
11,서울,서울,서울,합계,"""15,761""","""1,134"""
12,서울,서울,서울,20㎡이하,408,6
13,서울,서울,서울,21~40㎡,"""1,607""",54
14,서울,서울,서울,41~60㎡,"""5,655""",308
15,서울,서울,서울,61~85㎡,"""5,632""",461
16,서울,서울,서울,86~100㎡,247,23
17,서울,서울,서울,101~135㎡,"""1,673""",194
18,서울,서울,서울,136~165㎡,354,53
19,서울,서울,서울,166~198㎡,110,19
20,서울,서울,서울,198㎡초과,75,16
21,서울,종로구,종로구,합계,106,8
22,서울,종로구,종로구,20㎡이하,6,0
23,서울,종로구,종로구,21~40㎡,3,0
24,서울,종로구,종로구,41~60㎡,31,2
25,서울,종로구,종로구,61~85㎡,34,3
26,서울,종로구,종로구,86~100㎡,6,1
27,서울,종로구,종로구,101~135㎡,20,2
28,서울,종로구,종로구,136~165㎡,3,0
29,서울,종로구,종로구,166~198㎡,3,1
30,서울,종로구,종로구,198㎡초과,0,0
31,서울,중구,중구,합계,151,11
32,서울,중구,중구,20㎡이하,4,0
33,서울,중구,중구,21~40㎡,16,0
34,서울,중구,중구,41~60㎡,50,3
35,서울,중구,중구,61~85㎡,48,4
36,서울,중구,중구,86~100㎡,1,0
37,서울,중구,중구,101~135㎡,25,3
38,서울,중구,중구,136~165㎡,5,1
39,서울,중구,중구,166~198㎡,0,0
40,서울,중구,중구,198㎡초과,2,0
41,서울,용산구,용산구,합계,267,28
42,서울,용산구,용산구,20㎡이하,2,0
43,서울,용산구,용산구,21~40㎡,6,0
44,서울,용산구,용산구,41~60㎡,70,4
45,서울,용산구,용산구,61~85㎡,67,5
46,서울,용산구,용산구,86~100㎡,8,1
47,서울,용산구,용산구,101~135㎡,42,5
48,서울,용산구,용산구,136~165㎡,36,5
49,서울,용산구,용산구,166~198㎡,15,3
50,서울,용산구,용산구,198㎡초과,21,5
51,서울,성동구,성동구,합계,393,31
52,서울,성동구,성동구,20㎡이하,4,0
53,서울,성동구,성동구,21~40㎡,8,0
54,서울,성동구,성동구,41~60㎡,153,9
55,서울,성동구,성동구,61~85㎡,149,12
56,서울,성동구,성동구,86~100㎡,6,1
57,서울,성동구,성동구,101~135㎡,62,7
58,서울,성동구,성동구,136~165㎡,7,1
59,서울,성동구,성동구,166~198㎡,1,0
60,서울,성동구,성동구,198㎡초과,3,1
61,서울,광진구,광진구,합계,180,15
62,서울,광진구,광진구,20㎡이하,2,0
63,서울,광진구,광진구,21~40㎡,1,0
64,서울,광진구,광진구,41~60㎡,74,4
65,서울,광진구,광진구,61~85㎡,65,5
66,서울,광진구,광진구,86~100㎡,2,0
67,서울,광진구,광진구,101~135㎡,13,2
68,서울,광진구,광진구,136~165㎡,15,2
69,서울,광진구,광진구,166~198㎡,5,1
70,서울,광진구,광진구,198㎡초과,3,1
71,서울,동대문구,동대문구,합계,427,32
72,서울,동대문구,동대문구,20㎡이하,19,0
73,서울,동대문구,동대문구,21~40㎡,22,1
74,서울,동대문구,동대문구,41~60㎡,126,7
75,서울,동대문구,동대문구,61~85㎡,189,16
76,서울,동대문구,동대문구,86~100㎡,13,1
77,서울,동대문구,동대문구,101~135㎡,54,6
78,서울,동대문구,동대문구,136~165㎡,4,1
79,서울,동대문구,동대문구,166~198㎡,0,0
80,서울,동대문구,동대문구,198㎡초과,0,0
81,서울,중랑구,중랑구,합계,433,28
82,서울,중랑구,중랑구,20㎡이하,12,0
83,서울,중랑구,중랑구,21~40㎡,47,2
84,서울,중랑구,중랑구,41~60㎡,185,10
85,서울,중랑구,중랑구,61~85㎡,154,13
86,서울,중랑구,중랑구,86~100㎡,0,0
87,서울,중랑구,중랑구,101~135㎡,34,4
88,서울,중랑구,중랑구,136~165㎡,1,0
89,서울,중랑구,중랑구,166~198㎡,0,0
90,서울,중랑구,중랑구,198㎡초과,0,0
91,서울,성북구,성북구,합계,599,46
92,서울,성북구,성북구,20㎡이하,2,0
93,서울,성북구,성북구,21~40㎡,9,0
94,서울,성북구,성북구,41~60㎡,266,16
95,서울,성북구,성북구,61~85㎡,234,19
96,서울,성북구,성북구,86~100㎡,0,0
97,서울,성북구,성북구,101~135㎡,81,9
98,서울,성북구,성북구,136~165㎡,7,1
99,서울,성북구,성북구,166~198㎡,0,0
100,서울,성북구,성북구,198㎡초과,0,0
101,서울,강북구,강북구,합계,288,22
102,서울,강북구,강북구,20㎡이하,1,0
103,서울,강북구,강북구,21~40㎡,0,0
104,서울,강북구,강북구,41~60㎡,119,7
105,서울,강북구,강북구,61~85㎡,131,11
106,서울,강북구,강북구,86~100㎡,0,0
107,서울,강북구,강북구,101~135㎡,36,4
108,서울,강북구,강북구,136~165㎡,1,0
109,서울,강북구,강북구,166~198㎡,0,0
110,서울,강북구,강북구,198㎡초과,0,0
111,서울,도봉구,도봉구,합계,729,48
112,서울,도봉구,도봉구,20㎡이하,18,0
113,서울,도봉구,도봉구,21~40㎡,52,2
114,서울,도봉구,도봉구,41~60㎡,275,14
115,서울,도봉구,도봉구,61~85㎡,345,27
116,서울,도봉구,도봉구,86~100㎡,3,0
117,서울,도봉구,도봉구,101~135㎡,30,4
118,서울,도봉구,도봉구,136~165㎡,4,1
119,서울,도봉구,도봉구,166~198㎡,2,0
120,서울,도봉구,도봉구,198㎡초과,0,0
121,서울,노원구,노원구,합계,"""1,456""",90
122,서울,노원구,노원구,20㎡이하,19,0
123,서울,노원구,노원구,21~40㎡,163,6
124,서울,노원구,노원구,41~60㎡,786,41
125,서울,노원구,노원구,61~85㎡,384,31
126,서울,노원구,노원구,86~100㎡,19,2
127,서울,노원구,노원구,101~135㎡,76,9
128,서울,노원구,노원구,136~165㎡,9,1
129,서울,노원구,노원구,166~198㎡,0,0
130,서울,노원구,노원구,198㎡초과,0,0
131,서울,은평구,은평구,합계,519,39
132,서울,은평구,은평구,20㎡이하,11,0
133,서울,은평구,은평구,21~40㎡,27,1
134,서울,은평구,은평구,41~60㎡,177,10
135,서울,은평구,은평구,61~85㎡,209,17
136,서울,은평구,은평구,86~100㎡,4,0
137,서울,은평구,은평구,101~135㎡,86,10
138,서울,은평구,은평구,136~165㎡,3,0
139,서울,은평구,은평구,166~198㎡,2,0
140,서울,은평구,은평구,198㎡초과,0,0
141,서울,서대문구,서대문구,합계,563,38
142,서울,서대문구,서대문구,20㎡이하,2,0
143,서울,서대문구,서대문구,21~40㎡,131,4
144,서울,서대문구,서대문구,41~60㎡,162,9
145,서울,서대문구,서대문구,61~85㎡,210,17
146,서울,서대문구,서대문구,86~100㎡,4,0
147,서울,서대문구,서대문구,101~135㎡,43,5
148,서울,서대문구,서대문구,136~165㎡,4,1
149,서울,서대문구,서대문구,166~198㎡,3,1
150,서울,서대문구,서대문구,198㎡초과,4,1
151,서울,마포구,마포구,합계,692,43
152,서울,마포구,마포구,20㎡이하,12,0
153,서울,마포구,마포구,21~40㎡,151,6
154,서울,마포구,마포구,41~60㎡,304,16
155,서울,마포구,마포구,61~85㎡,159,13
156,서울,마포구,마포구,86~100㎡,8,1
157,서울,마포구,마포구,101~135㎡,47,5
158,서울,마포구,마포구,136~165㎡,9,1
159,서울,마포구,마포구,166~198㎡,2,0
160,서울,마포구,마포구,198㎡초과,0,0
161,서울,양천구,양천구,합계,866,65
162,서울,양천구,양천구,20㎡이하,0,0
163,서울,양천구,양천구,21~40㎡,27,1
164,서울,양천구,양천구,41~60㎡,321,17
165,서울,양천구,양천구,61~85㎡,409,33
166,서울,양천구,양천구,86~100㎡,25,2
167,서울,양천구,양천구,101~135㎡,54,6
168,서울,양천구,양천구,136~165㎡,22,3
169,서울,양천구,양천구,166~198㎡,5,1
170,서울,양천구,양천구,198㎡초과,3,1
171,서울,강서구,강서구,합계,"""1,000""",61
172,서울,강서구,강서구,20㎡이하,37,0
173,서울,강서구,강서구,21~40㎡,198,7
174,서울,강서구,강서구,41~60㎡,411,21
175,서울,강서구,강서구,61~85㎡,263,22
176,서울,강서구,강서구,86~100㎡,7,1
177,서울,강서구,강서구,101~135㎡,72,8
178,서울,강서구,강서구,136~165㎡,8,1
179,서울,강서구,강서구,166~198㎡,4,1
180,서울,강서구,강서구,198㎡초과,0,0
181,서울,구로구,구로구,합계,765,53
182,서울,구로구,구로구,20㎡이하,32,1
183,서울,구로구,구로구,21~40㎡,53,2
184,서울,구로구,구로구,41~60㎡,287,16
185,서울,구로구,구로구,61~85㎡,317,26
186,서울,구로구,구로구,86~100㎡,5,0
187,서울,구로구,구로구,101~135㎡,62,7
188,서울,구로구,구로구,136~165㎡,3,0
189,서울,구로구,구로구,166~198㎡,6,1
190,서울,구로구,구로구,198㎡초과,0,0
191,서울,금천구,금천구,합계,236,17
192,서울,금천구,금천구,20㎡이하,6,0
193,서울,금천구,금천구,21~40㎡,17,1
194,서울,금천구,금천구,41~60㎡,87,5
195,서울,금천구,금천구,61~85㎡,83,7
196,서울,금천구,금천구,86~100㎡,7,1
197,서울,금천구,금천구,101~135㎡,33,4
198,서울,금천구,금천구,136~165㎡,1,0
199,서울,금천구,금천구,166~198㎡,0,0
200,서울,금천구,금천구,198㎡초과,2,0
201,서울,영등포구,영등포구,합계,741,43
202,서울,영등포구,영등포구,20㎡이하,111,2
203,서울,영등포구,영등포구,21~40㎡,160,5
204,서울,영등포구,영등포구,41~60㎡,212,11
205,서울,영등포구,영등포구,61~85㎡,173,14
206,서울,영등포구,영등포구,86~100㎡,20,2
207,서울,영등포구,영등포구,101~135㎡,40,5
208,서울,영등포구,영등포구,136~165㎡,21,3
209,서울,영등포구,영등포구,166~198㎡,2,0
210,서울,영등포구,영등포구,198㎡초과,2,0
211,서울,동작구,동작구,합계,452,35
212,서울,동작구,동작구,20㎡이하,8,0
213,서울,동작구,동작구,21~40㎡,10,0
214,서울,동작구,동작구,41~60㎡,147,8
215,서울,동작구,동작구,61~85㎡,217,18
216,서울,동작구,동작구,86~100㎡,0,0
217,서울,동작구,동작구,101~135㎡,66,8
218,서울,동작구,동작구,136~165㎡,4,1
219,서울,동작구,동작구,166~198㎡,0,0
220,서울,동작구,동작구,198㎡초과,0,0
221,서울,관악구,관악구,합계,443,34
222,서울,관악구,관악구,20㎡이하,18,0
223,서울,관악구,관악구,21~40㎡,15,0
224,서울,관악구,관악구,41~60㎡,147,9
225,서울,관악구,관악구,61~85㎡,177,14
226,서울,관악구,관악구,86~100㎡,9,1
227,서울,관악구,관악구,101~135㎡,69,8
228,서울,관악구,관악구,136~165㎡,6,1
229,서울,관악구,관악구,166~198㎡,2,0
230,서울,관악구,관악구,198㎡초과,0,0
231,서울,서초구,서초구,합계,725,56
232,서울,서초구,서초구,20㎡이하,19,0
233,서울,서초구,서초구,21~40㎡,106,3
234,서울,서초구,서초구,41~60㎡,257,14
235,서울,서초구,서초구,61~85㎡,157,13
236,서울,서초구,서초구,86~100㎡,19,2
237,서울,서초구,서초구,101~135㎡,83,10
238,서울,서초구,서초구,136~165㎡,54,8
239,서울,서초구,서초구,166~198㎡,12,2
240,서울,서초구,서초구,198㎡초과,18,4
241,서울,강남구,강남구,합계,"""1,968""",160
242,서울,강남구,강남구,20㎡이하,30,0
243,서울,강남구,강남구,21~40㎡,146,5
244,서울,강남구,강남구,41~60㎡,505,30
245,서울,강남구,강남구,61~85㎡,802,66
246,서울,강남구,강남구,86~100㎡,56,5
247,서울,강남구,강남구,101~135㎡,330,37
248,서울,강남구,강남구,136~165㎡,61,9
249,서울,강남구,강남구,166~198㎡,27,5
250,서울,강남구,강남구,198㎡초과,11,2
251,서울,송파구,송파구,합계,987,75
252,서울,송파구,송파구,20㎡이하,2,0
253,서울,송파구,송파구,21~40㎡,189,7
254,서울,송파구,송파구,41~60㎡,278,15
255,서울,송파구,송파구,61~85㎡,290,24
256,서울,송파구,송파구,86~100㎡,14,1
257,서울,송파구,송파구,101~135㎡,129,15
258,서울,송파구,송파구,136~165㎡,62,9
259,서울,송파구,송파구,166~198㎡,18,3
260,서울,송파구,송파구,198㎡초과,5,1
261,서울,강동구,강동구,합계,775,57
262,서울,강동구,강동구,20㎡이하,31,0
263,서울,강동구,강동구,21~40㎡,50,2
264,서울,강동구,강동구,41~60㎡,225,13
265,서울,강동구,강동구,61~85㎡,366,30
266,서울,강동구,강동구,86~100㎡,11,1
267,서울,강동구,강동구,101~135㎡,86,10
268,서울,강동구,강동구,136~165㎡,4,1
269,서울,강동구,강동구,166~198㎡,1,0
270,서울,강동구,강동구,198㎡초과,1,0
271,부산,부산,부산,합계,"""13,588""","""1,036"""
272,부산,부산,부산,20㎡이하,38,0
273,부산,부산,부산,21~40㎡,580,20
274,부산,부산,부산,41~60㎡,"""4,020""",216
275,부산,부산,부산,61~85㎡,"""7,275""",591
276,부산,부산,부산,86~100㎡,226,22
277,부산,부산,부산,101~135㎡,"""1,041""",120
278,부산,부산,부산,136~165㎡,265,40
279,부산,부산,부산,166~198㎡,118,21
280,부산,부산,부산,198㎡초과,25,6
281,부산,중구,중구,합계,39,2
282,부산,중구,중구,20㎡이하,0,0
283,부산,중구,중구,21~40㎡,7,0
284,부산,중구,중구,41~60㎡,14,1
285,부산,중구,중구,61~85㎡,18,1
286,부산,중구,중구,86~100㎡,0,0
287,부산,중구,중구,101~135㎡,0,0
288,부산,중구,중구,136~165㎡,0,0
289,부산,중구,중구,166~198㎡,0,0
290,부산,중구,중구,198㎡초과,0,0
291,부산,서구,서구,합계,437,37
292,부산,서구,서구,20㎡이하,0,0
293,부산,서구,서구,21~40㎡,9,0
294,부산,서구,서구,41~60㎡,31,2
295,부산,서구,서구,61~85㎡,334,27
296,부산,서구,서구,86~100㎡,20,2
297,부산,서구,서구,101~135㎡,32,4
298,부산,서구,서구,136~165㎡,9,1
299,부산,서구,서구,166~198㎡,1,0
300,부산,서구,서구,198㎡초과,1,0
301,부산,동구,동구,합계,234,16
302,부산,동구,동구,20㎡이하,1,0
303,부산,동구,동구,21~40㎡,41,1
304,부산,동구,동구,41~60㎡,48,3
305,부산,동구,동구,61~85㎡,141,11
306,부산,동구,동구,86~100㎡,1,0
307,부산,동구,동구,101~135㎡,2,0
308,부산,동구,동구,136~165㎡,0,0
